"product_id","product_name","last_category","actual_price","actual_price_krw","discounted_price","discounted_price_krw","rating","rating_count"
"B01EY310UM","Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1","DryIrons","1545.00","22248.0","1321.00","19022.4","4.0","15453"
"B01EZ0X3L8","SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)","PenDrives","1650.00","23760.0","729.00","10497.6","4.0","82356"
"B01F25X6RQ","Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White)","In-Ear","499.00","7185.6","499.00","7185.6","4.0","31539"
"B01F262EUU","Samsung Original EHS64 Wired in Ear Earphones with Mic, Black","In-Ear","999.00","14385.6","949.00","13665.6","4.0","31539"
"B01F7B2JCI","Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon","MeasuringSpoons","450.00","6480.0","184.00","2649.6","4.0","4971"
"B01FSYQ2A4","boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green)","On-Ear","2990.00","43056.0","1399.00","20145.6","4.0","97175"
"B01GGKYKQM","Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black","USBCables","700.00","10080.0","219.00","3153.6","4.0","20052"
"B01GGKZ0V6","AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White","USBCables","845.00","12168.0","329.00","4737.6","4.0","29746"
"B01GGKZ4NU","AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White","USBCables","995.00","14328.0","549.00","7905.6","4.0","29746"
"B01GZSQJPA","Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)","MixerGrinders","4295.00","61848.0","3699.00","53265.6","4.0","26543"
"B01HGCLUH6","TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network","Routers","1699.00","24465.6","1149.00","16545.6","4.0","122478"
"B01HJI0FS2","Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.","Mice","650.00","9360.0","299.00","4305.6","4.0","33176"
"B01IBRHE3E","Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)","CleaningKits","499.00","7185.6","299.00","4305.6","4.0","24432"
"B01IOZUHRS","Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet)","LaptopChargers&PowerSupplies","499.00","7185.6","179.00","2577.6","4.0","10174"
"B01J0XWYKQ","Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black","Mice","895.00","12888.0","599.00","8625.6","4.0","61314"
"B01J1CFO5I","Redgear MP35 Speed-Type Gaming Mousepad (Black/Red)","Gamepads","550.00","7920.0","299.00","4305.6","4.0","33434"
"B01J8S6X2I","AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold)","DVICables","1100.00","15840.0","499.00","7185.6","4.0","25177"
"B01KCSGBU2","Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom","HEPAAirPurifiers","23559.00","339249.6","14499.00","208785.6","4.0","2026"
"B01KK0HU3Y","HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold)","Mice","1499.00","21585.6","899.00","12945.6","4.0","23174"
"B01L6MT7E0","Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)","HEPAAirPurifiers","11995.00","172728.0","8799.00","126705.6","4.0","4157"
"B01L7C4IU2","Havells Ambrose 1200mm Ceiling Fan (Pearl White Wood)","CeilingFans","3045.00","43848.0","2199.00","31665.6","4.0","2686"
"B01L8ZNWN2","HP v236w USB 2.0 64GB Pen Drive, Metal","PenDrives","1500.00","21600.0","475.00","6840.0","4.0","64273"
"B01LONQBDG","AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White","USBCables","899.00","12945.6","349.00","5025.6","4.0","14896"
"B01LWYDEQ7","Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)","Choppers","495.00","7128.0","199.00","2865.6","4.0","270563"
"B01LY9W8AF","Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey","LaundryBaskets","1282.00","18460.8","998.00","14371.2","4.0","7274"
"B01LYLJ99X","HP v222w 64GB USB 2.0 Pen Drive (Silver)","PenDrives","1300.00","18720.0","449.00","6465.6","4.0","4959"
"B01LYU3BZF","Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood)","CeilingFans","3190.00","45936.0","2199.00","31665.6","4.0","9650"
"B01M0505SJ","Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown)","CeilingFans","2485.00","35784.0","1400.00","20160.0","4.0","19998"
"B01M265AAK","Morphy Richards Aristo 2000 Watts PTC Room Heater (White)","ElectricHeaters","4495.00","64728.0","3711.00","53438.4","4.0","356"
"B01M4GGIVU","Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet)","HDMICables","699.00","10065.6","199.00","2865.6","4.0","12153"
"B01M5967SY","TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)","HDMICables","999.00","14385.6","379.00","5457.6","4.0","12153"
"B01M5B0TPW","Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black)","MiniFoodProcessors&Choppers","2490.00","35856.0","1819.00","26193.6","4.0","7946"
"B01M5F614J","Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)","RoomHeaters","13999.00","201585.6","6549.00","94305.6","4.0","2961"
"B01M6453MB","Prestige Delight PRWO Electric Rice Cooker (1 L, White)","Rice&PastaCookers","3045.00","43848.0","2280.00","32832.0","4.0","4118"
"B01M69WCZ6","Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)","Humidifiers","3550.00","51120.0","2249.00","32385.6","4.0","3973"
"B01M72LILF","Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Mice","1295.00","18648.0","799.00","11505.6","4.0","34852"
"B01MF8MB65","boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue)","In-Ear","999.00","14385.6","699.00","10065.6","4.0","273189"
"B01MQ2A86A","Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black","Mice","1645.00","23688.0","1295.00","18648.0","4.0","12375"
"B01MRARGBW","Eco Crystal J 5 inch Cartridge (Pack of 2)","WaterPurifierAccessories","400.00","5760.0","199.00","2865.6","4.0","1379"
"B01MUAUOCX","Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel","SmallApplianceParts&Accessories","747.00","10756.8","688.00","9907.2","4.0","2280"
"B01MY839VW","Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)","DryIrons","1090.00","15696.0","549.00","7905.6","4.0","13029"
"B01N1XVVLC","Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)","FanHeaters","15999.00","230385.6","9590.00","138096.0","4.0","1017"
"B01N4EV2TL","Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4GHz Wireless, 1000DPI, Spill-Resistant Design, PC/Mac, Black/Chartreuse Yellow","Keyboard&MouseSets","1995.00","28728.0","1495.00","21528.0","4.0","7241"
"B01N6IJG0F","Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White","DryIrons","1010.00","14544.0","559.00","8049.6","4.0","17325"
"B01N6LU1VF","SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black)","PenDrives","1400.00","20160.0","579.00","8337.6","4.0","189104"
"B01NBX5RSB","HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black (Without Power Cable)","LaptopChargers&PowerSupplies","1547.00","22276.8","770.00","11088.0","4.0","2585"
"B01NCVJMKX","SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover for Sweaters","LintShavers","999.00","14385.6","499.00","7185.6","4.0","4859"
"B06XDKWLJH","Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)","ExternalHardDisks","5734.00","82569.6","4449.00","64065.6","4.0","25006"
"B06XFTHCNY","CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)","RCACables","758.00","10915.2","439.00","6321.6","4.0","4296"
"B06XPYRWV5","Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black)","Pop-upToasters","1795.00","25848.0","1099.00","15825.6","4.0","4244"
"B06XR9PR5X","Amazon Basics HDMI Coupler,Black","Adapters","600.00","8640.0","209.00","3009.6","4.0","18872"
"B06XSK3XL6","boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black)","AutomobileChargers","999.00","14385.6","571.00","8222.4","4.0","38221"
"B06Y36JKC3","Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black)","MeasuringSpoons","300.00","4320.0","149.00","2145.6","4.0","4074"
"B071113J7M","Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder","JuicerMixerGrinders","7506.00","108086.4","5890.00","84816.0","4.0","7241"
"B0711PVX6Z","AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)","USBCables","500.00","7200.0","179.00","2577.6","4.0","92595"
"B0718ZN31Q","Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET)","HDMICables","4999.00","71985.6","598.00","8611.2","4.0","910"
"B071SDRGWL","boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)","USBCables","699.00","10065.6","349.00","5025.6","4.0","20850"
"B071VNHMX2","Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White)","Pop-upToasters","2095.00","30168.0","2095.00","30168.0","4.0","7949"
"B071Z8M4KX","boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black)","In-Ear","999.00","14385.6","365.00","5256.0","4.0","363711"
"B07222HQKP","Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA SSD HDD | SATA SSD HDD Enclosure High Speed USB 3.0 | Tool Free Installation | Black","ExternalHardDisks","999.00","14385.6","657.00","9460.8","4.0","13944"
"B07232M876","Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)","USBCables","395.00","5688.0","199.00","2865.6","4.0","92595"
"B072J83V9W","Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue)","CanisterVacuums","9995.00","143928.0","8999.00","129585.6","4.0","17994"
"B072NCN9M4","AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx","Wet-DryVacuums","11850.00","170640.0","8886.00","127958.4","4.0","3065"
"B073BRXPZX","Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)","Mice","590.00","8496.0","289.00","4161.6","4.0","25886"
"B0746N6WML","Parker Vector Camouflage Gift Set - Roller Ball Pen & Parker Logo Keychain (Black Body, Blue Ink), 2 Piece Set","StickBallpointPens","450.00","6480.0","341.00","4910.4","4.0","2493"
"B0747VDH9L","INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty","HandBlenders","3995.00","57528.0","2742.00","39484.8","4.0","11148"
"B074CWD7MS","Digitek DTR 550 LW (67 Inch) Tripod For DSLR, Camera |Operating Height: 5.57 Feet | Maximum Load Capacity up to 4.5kg | Portable Lightweight Aluminum Tripod with 360 Degree Ball Head | Carry Bag Included (Black) (DTR 550LW)","CompleteTripodUnits","2495.00","35928.0","1549.00","22305.6","4.0","15137"
"B0752LL57V","Casio MJ-12D 150 Steps Check and Correct Desktop Calculator","Basic","440.00","6336.0","440.00","6336.0","4.0","8610"
"B0756CLQWL","Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Compatible with Windows 7/8/8.1/10 only)","Gamepads","3999.00","57585.6","1699.00","24465.6","4.0","25488"
"B0756KCV5K","Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black)","InductionCooktop","5295.00","76248.0","3180.00","45792.0","4.0","6919"
"B0758F7KK7","Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)","TVWall&CeilingMounts","999.00","14385.6","399.00","5745.6","4.0","1236"
"B0759QMF85","TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 GHz","Routers","2399.00","34545.6","1529.00","22017.6","4.0","68409"
"B075DB1F13","Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White","GeneralPurposeBatteries&BatteryChargers","1500.00","21600.0","1500.00","21600.0","4.0","25996"
"B075JJ5NQC","Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)","MixerGrinders","4999.00","71985.6","3199.00","46065.6","4.0","20869"
"B075K76YW1","Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)","HandMixers","1395.00","20088.0","979.00","14097.6","4.0","15252"
"B075S9FVRY","Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)","MixerGrinders","7200.00","103680.0","5490.00","79056.0","4.0","1408"
"B075TJHWVC","Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation","SatelliteReceivers","2299.00","33105.6","917.00","13204.8","4.0","3300"
"B075ZTJ9XR","AmazonBasics High-Speed Braided HDMI Cable - 3 Feet - Supports Ethernet, 3D, 4K and Audio Return (Black)","HDMICables","650.00","9360.0","269.00","3873.6","4.0","35877"
"B0763K5HLQ","InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters","MilkFrothers","1499.00","21585.6","1099.00","15825.6","4.0","4401"
"B0765B3TH7","Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material, Black","HardDiskBags","599.00","8625.6","199.00","2865.6","4.0","13568"
"B076B8G5D8","Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black)","Condenser","1995.00","28728.0","798.00","11491.2","4.0","68664"
"B076VQS87V","Syska SDI-07 1000 W Stellar with Golden American Heritage Soleplate Dry Iron (Blue)","DryIrons","799.00","11505.6","457.00","6580.8","4.0","1868"
"B077Z65HSD","boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)","USBCables","999.00","14385.6","299.00","4305.6","4.0","20850"
"B0789LZTCJ","boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black)","USBCables","799.00","11505.6","299.00","4305.6","4.0","94363"
"B078G6ZF5Z","Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro","WallChargers","1199.00","17265.6","699.00","10065.6","4.0","14403"
"B078HRR1XV","Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level","GraphicTablets","4699.00","67665.6","3303.00","47563.2","4.0","13544"
"B078JBK4GX","Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue","InstantWaterHeaters","4560.00","65664.0","2599.00","37425.6","4.0","646"
"B078JDNZJ8","Havells Instanio 3-Litre Instant Geyser (White/Blue)","InstantWaterHeaters","6190.00","89136.0","3600.00","51840.0","4.0","11924"
"B078JF6X9B","Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue","InstantWaterHeaters","6070.00","87408.0","3645.00","52488.0","4.0","561"
"B078JT7LTD","Sujata Dynamix, Mixer Grinder, 900 Watts, 3 Jars (White)","MixerGrinders","8073.00","116251.2","6120.00","88128.0","4.0","2751"
"B078V8R9BS","Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black)","Kettle&ToasterSets","1111.00","15998.4","749.00","10785.6","4.0","35693"
"B078W65FJ7","boAt BassHeads 900 On-Ear Wired Headphones with Mic (White)","On-Ear","2490.00","35856.0","849.00","12225.6","4.0","91188"
"B078WB1VWJ","Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)","DryIrons","1599.00","23025.6","1110.00","15984.0","4.0","4022"
"B07924P3C5","Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives 45cm","USBCables","799.00","11505.6","299.00","4305.6","4.0","2117"
"B07966M8XH","Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's","TVWall&CeilingMounts","2999.00","43185.6","1599.00","23025.6","4.0","2727"
"B0798PJPCL","Portronics My buddy plus Adjustable Laptop cooling Table (Brown)","Lapdesks","2699.00","38865.6","1889.00","27201.6","4.0","17394"
"B079S811J3","Redgear Cosmo 7,1 Usb Gaming Wired Over Ear Headphones With Mic With Virtual Surround Sound,50Mm Driver, Rgb Leds & Remote Control(Black)","Headsets","2999.00","43185.6","1990.00","28656.0","4.0","14237"
"B07B5XJ572","iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver)","ElectricKettles","3190.00","45936.0","1456.00","20966.4","4.0","1776"
"B07B88KQZ8","JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, JBL Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX (Blue)","BluetoothSpeakers","2999.00","43185.6","1999.00","28785.6","4.0","63899"
"B07BKSSDR2","Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue)","DigitalBathroomScales","1900.00","27360.0","899.00","12945.6","4.0","3663"
"B07BRKK9JQ","Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)","Keyboard&MouseSets","1599.00","23025.6","1299.00","18705.6","4.0","27223"
"B07CD2BN46","Xiaomi Mi Wired in Ear Earphones with Mic Basic with Ultra Deep Bass & Aluminum Alloy Sound Chamber (Black)","In-Ear","599.00","8625.6","429.00","6177.6","4.0","119466"
"B07CRL2GY6","boAt Rugged V3 Braided Micro USB Cable (Pearl White)","USBCables","799.00","11505.6","299.00","4305.6","4.0","94363"
