order_id,customer_age,membership,channel,price,quantity,amount,region_경기,region_대구,region_부산,region_서울,region_인천,category_가전,category_도서,category_뷰티,category_식품,category_패션,customer_age_scaled,price_scaled,quantity_scaled,amount_scaled
O00795,,0,1,19900.0,2,39800.0,0,0,0,1,0,0,1,0,0,0,,-0.3333333333333333,1.0,0.0
O00796,35,0,0,19900.0,1,19900.0,0,0,0,0,1,1,0,0,0,0,0.0,-0.3333333333333333,0.0,-0.2842857142857143
O00797,50,0,0,19900.0,3,59700.0,0,1,0,0,0,0,0,1,0,0,1.25,-0.3333333333333333,2.0,0.2842857142857143
O00798,45,0,1,249900.0,1,249900.0,1,0,0,0,0,0,1,0,0,0,0.8333333333333334,7.333333333333333,0.0,3.0014285714285713
O00799,42,0,1,9900.0,1,9900.0,0,0,1,0,0,0,0,1,0,0,0.5833333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00800,33,0,0,19900.0,1,19900.0,0,1,0,0,0,0,0,1,0,0,-0.16666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00801,46,2,1,9900.0,1,9900.0,0,0,1,0,0,1,0,0,0,0,0.9166666666666666,-0.6666666666666666,0.0,-0.42714285714285716
O00802,41,1,0,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,0.5,-0.3333333333333333,1.0,0.0
O00803,39,1,0,49900.0,3,149700.0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.6666666666666666,2.0,1.57
O00804,34,0,0,19900.0,2,39800.0,1,0,0,0,0,0,1,0,0,0,-0.08333333333333333,-0.3333333333333333,1.0,0.0
O00805,38,3,1,9900.0,1,9900.0,1,0,0,0,0,0,1,0,0,0,0.25,-0.6666666666666666,0.0,-0.42714285714285716
O00806,38,0,0,29900.0,1,29900.0,0,0,1,0,0,0,1,0,0,0,0.25,0.0,0.0,-0.14142857142857143
O00807,30,0,1,9900.0,1,9900.0,0,1,0,0,0,0,0,0,1,0,-0.4166666666666667,-0.6666666666666666,0.0,-0.42714285714285716
O00808,28,1,1,9900.0,1,9900.0,0,1,0,0,0,0,0,1,0,0,-0.5833333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00809,26,0,1,89900.0,3,269700.0,1,0,0,0,0,1,0,0,0,0,-0.75,2.0,2.0,3.2842857142857143
O00810,27,0,1,49900.0,2,99800.0,0,0,0,1,0,0,1,0,0,0,-0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571
O00811,33,1,0,129900.0,2,259800.0,0,1,0,0,0,0,0,0,0,1,-0.16666666666666666,3.3333333333333335,1.0,3.142857142857143
O00812,32,2,1,89900.0,1,89900.0,0,0,0,0,1,0,1,0,0,0,-0.25,2.0,0.0,0.7157142857142857
O00813,29,0,1,49900.0,1,49900.0,0,0,0,1,0,0,0,1,0,0,-0.5,0.6666666666666666,0.0,0.1442857142857143
O00814,29,1,0,9900.0,1,9900.0,0,1,0,0,0,0,0,1,0,0,-0.5,-0.6666666666666666,0.0,-0.42714285714285716
O00815,38,3,1,49900.0,2,,0,0,0,0,1,1,0,0,0,0,0.25,0.6666666666666666,1.0,
O00816,47,0,0,89900.0,3,269700.0,1,0,0,0,0,0,0,0,1,0,1.0,2.0,2.0,3.2842857142857143
O00817,35,0,1,49900.0,2,99800.0,1,0,0,0,0,1,0,0,0,0,0.0,0.6666666666666666,1.0,0.8571428571428571
O00818,,0,0,29900.0,2,59800.0,0,0,0,1,0,0,1,0,0,0,,0.0,1.0,0.2857142857142857
O00819,27,0,0,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00820,33,0,1,89900.0,1,89900.0,0,0,0,1,0,1,0,0,0,0,-0.16666666666666666,2.0,0.0,0.7157142857142857
O00821,46,3,1,49900.0,1,,0,0,0,0,1,0,0,0,1,0,0.9166666666666666,0.6666666666666666,0.0,
O00822,44,1,1,249900.0,1,249900.0,0,0,0,1,0,1,0,0,0,0,0.75,7.333333333333333,0.0,3.0014285714285713
O00823,44,1,0,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,0.75,-0.6666666666666666,0.0,-0.42714285714285716
O00824,43,0,1,19900.0,1,19900.0,0,0,0,1,0,0,1,0,0,0,0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00825,39,2,1,19900.0,2,39800.0,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,-0.3333333333333333,1.0,0.0
O00826,39,3,1,49900.0,2,99800.0,0,1,0,0,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666,1.0,0.8571428571428571
O00827,37,2,1,9900.0,2,19800.0,0,0,0,1,0,0,1,0,0,0,0.16666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00828,31,0,1,9900.0,1,9900.0,0,0,0,1,0,0,1,0,0,0,-0.3333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00829,36,1,0,249900.0,1,249900.0,0,0,1,0,0,0,1,0,0,0,0.08333333333333333,7.333333333333333,0.0,3.0014285714285713
O00830,37,0,1,9900.0,1,9900.0,1,0,0,0,0,0,0,0,0,1,0.16666666666666666,-0.6666666666666666,0.0,-0.42714285714285716
O00831,41,0,1,89900.0,2,179800.0,0,0,0,1,0,0,0,0,1,0,0.5,2.0,1.0,2.0
O00832,36,0,0,19900.0,1,19900.0,1,0,0,0,0,0,1,0,0,0,0.08333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00833,54,1,0,89900.0,2,179800.0,0,0,0,1,0,0,0,0,1,0,1.5833333333333333,2.0,1.0,2.0
O00834,24,1,1,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,-0.9166666666666666,0.0,0.0,-0.14142857142857143
O00835,42,0,1,129900.0,2,259800.0,1,0,0,0,0,1,0,0,0,0,0.5833333333333334,3.3333333333333335,1.0,3.142857142857143
O00836,35,0,1,129900.0,1,129900.0,1,0,0,0,0,0,1,0,0,0,0.0,3.3333333333333335,0.0,1.2871428571428571
O00837,35,0,0,9900.0,2,19800.0,0,1,0,0,0,0,0,1,0,0,0.0,-0.6666666666666666,1.0,-0.2857142857142857
O00838,28,0,1,9900.0,3,29700.0,0,0,0,1,0,0,0,0,0,1,-0.5833333333333334,-0.6666666666666666,2.0,-0.1442857142857143
O00839,44,0,0,19900.0,1,19900.0,1,0,0,0,0,1,0,0,0,0,0.75,-0.3333333333333333,0.0,-0.2842857142857143
O00840,41,0,0,49900.0,1,49900.0,1,0,0,0,0,1,0,0,0,0,0.5,0.6666666666666666,0.0,0.1442857142857143
O00841,43,2,0,89900.0,2,179800.0,0,0,0,1,0,0,0,1,0,0,0.6666666666666666,2.0,1.0,2.0
O00842,37,0,1,29900.0,3,89700.0,0,0,1,0,0,0,1,0,0,0,0.16666666666666666,0.0,2.0,0.7128571428571429
O00843,32,0,1,29900.0,3,89700.0,0,0,0,1,0,0,0,0,0,1,-0.25,0.0,2.0,0.7128571428571429
O00844,34,0,1,9900.0,1,9900.0,0,1,0,0,0,1,0,0,0,0,-0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00845,,3,1,89900.0,2,179800.0,0,0,0,1,0,0,0,0,0,1,,2.0,1.0,2.0
O00846,17,1,0,249900.0,1,249900.0,1,0,0,0,0,1,0,0,0,0,-1.5,7.333333333333333,0.0,3.0014285714285713
O00847,43,1,0,19900.0,3,59700.0,0,0,0,1,0,0,1,0,0,0,0.6666666666666666,-0.3333333333333333,2.0,0.2842857142857143
O00848,57,0,0,29900.0,1,29900.0,0,1,0,0,0,1,0,0,0,0,1.8333333333333333,0.0,0.0,-0.14142857142857143
O00849,39,1,0,9900.0,2,19800.0,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00850,32,0,1,29900.0,2,59800.0,1,0,0,0,0,0,0,0,1,0,-0.25,0.0,1.0,0.2857142857142857
O00851,34,1,1,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,-0.08333333333333333,0.0,0.0,-0.14142857142857143
O00852,41,3,1,9900.0,2,19800.0,0,0,1,0,0,0,0,1,0,0,0.5,-0.6666666666666666,1.0,-0.2857142857142857
O00853,33,1,0,19900.0,2,39800.0,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,-0.3333333333333333,1.0,0.0
O00854,43,2,0,19900.0,1,19900.0,0,0,0,0,1,0,1,0,0,0,0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00855,33,1,0,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,0.0,0.0,-0.14142857142857143
O00856,50,0,1,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,1.25,0.0,0.0,-0.14142857142857143
O00857,50,3,1,9900.0,3,29700.0,0,0,0,1,0,0,0,1,0,0,1.25,-0.6666666666666666,2.0,-0.1442857142857143
O00858,32,0,0,49900.0,1,49900.0,1,0,0,0,0,0,0,0,1,0,-0.25,0.6666666666666666,0.0,0.1442857142857143
O00859,34,1,1,49900.0,1,49900.0,1,0,0,0,0,0,0,1,0,0,-0.08333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00860,35,0,0,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,0.0,-0.3333333333333333,1.0,0.0
O00861,35,0,0,9900.0,3,29700.0,0,0,1,0,0,0,1,0,0,0,0.0,-0.6666666666666666,2.0,-0.1442857142857143
O00862,26,0,0,49900.0,3,149700.0,1,0,0,0,0,0,0,0,0,1,-0.75,0.6666666666666666,2.0,1.57
O00863,25,0,1,129900.0,2,259800.0,1,0,0,0,0,0,0,0,0,1,-0.8333333333333334,3.3333333333333335,1.0,3.142857142857143
O00864,46,0,1,19900.0,3,59700.0,1,0,0,0,0,0,1,0,0,0,0.9166666666666666,-0.3333333333333333,2.0,0.2842857142857143
O00865,45,1,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,1,0,0.8333333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00866,45,0,1,9900.0,2,19800.0,1,0,0,0,0,0,0,1,0,0,0.8333333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00867,34,0,1,29900.0,2,59800.0,0,0,0,1,0,0,0,0,1,0,-0.08333333333333333,0.0,1.0,0.2857142857142857
O00868,52,1,0,9900.0,1,9900.0,0,0,0,1,0,0,0,0,0,1,1.4166666666666667,-0.6666666666666666,0.0,-0.42714285714285716
O00869,35,0,0,19900.0,1,19900.0,0,0,0,0,1,0,1,0,0,0,0.0,-0.3333333333333333,0.0,-0.2842857142857143
O00870,43,1,1,49900.0,1,49900.0,0,1,0,0,0,0,1,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.1442857142857143
O00871,23,1,1,29900.0,1,29900.0,0,0,0,1,0,0,0,0,1,0,-1.0,0.0,0.0,-0.14142857142857143
O00872,33,2,1,19900.0,2,39800.0,0,0,0,1,0,0,0,0,1,0,-0.16666666666666666,-0.3333333333333333,1.0,0.0
O00873,34,1,1,19900.0,3,59700.0,1,0,0,0,0,0,0,1,0,0,-0.08333333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00874,34,0,0,29900.0,1,29900.0,1,0,0,0,0,1,0,0,0,0,-0.08333333333333333,0.0,0.0,-0.14142857142857143
O00875,23,1,1,9900.0,2,19800.0,0,0,0,1,0,1,0,0,0,0,-1.0,-0.6666666666666666,1.0,-0.2857142857142857
O00876,41,0,1,9900.0,2,19800.0,0,0,0,1,0,0,0,1,0,0,0.5,-0.6666666666666666,1.0,-0.2857142857142857
O00877,44,0,1,89900.0,1,89900.0,0,0,1,0,0,1,0,0,0,0,0.75,2.0,0.0,0.7157142857142857
O00878,28,2,0,9900.0,1,9900.0,0,0,1,0,0,0,0,0,0,1,-0.5833333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00879,25,0,0,49900.0,3,149700.0,0,0,0,1,0,1,0,0,0,0,-0.8333333333333334,0.6666666666666666,2.0,1.57
O00880,28,2,1,129900.0,2,259800.0,0,0,0,1,0,0,0,1,0,0,-0.5833333333333334,3.3333333333333335,1.0,3.142857142857143
O00881,39,2,0,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00882,30,2,0,19900.0,2,39800.0,0,0,1,0,0,0,1,0,0,0,-0.4166666666666667,-0.3333333333333333,1.0,0.0
O00883,34,3,0,29900.0,2,59800.0,0,0,0,1,0,0,0,0,1,0,-0.08333333333333333,0.0,1.0,0.2857142857142857
O00884,25,0,1,89900.0,3,269700.0,0,0,0,1,0,0,0,0,0,1,-0.8333333333333334,2.0,2.0,3.2842857142857143
O00885,53,0,0,129900.0,1,129900.0,0,0,1,0,0,0,1,0,0,0,1.5,3.3333333333333335,0.0,1.2871428571428571
O00886,36,1,0,49900.0,3,149700.0,0,0,0,1,0,0,1,0,0,0,0.08333333333333333,0.6666666666666666,2.0,1.57
O00887,45,0,0,9900.0,3,29700.0,0,0,1,0,0,0,0,1,0,0,0.8333333333333334,-0.6666666666666666,2.0,-0.1442857142857143
O00888,39,1,0,49900.0,2,99800.0,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.6666666666666666,1.0,0.8571428571428571
O00889,35,1,0,19900.0,2,39800.0,0,0,0,1,0,0,0,0,1,0,0.0,-0.3333333333333333,1.0,0.0
O00890,34,1,1,29900.0,2,59800.0,0,0,0,1,0,0,0,0,0,1,-0.08333333333333333,0.0,1.0,0.2857142857142857
O00891,28,0,0,9900.0,1,9900.0,0,0,1,0,0,0,0,1,0,0,-0.5833333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00892,31,0,0,9900.0,1,9900.0,0,0,0,0,1,0,0,0,0,1,-0.3333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00893,26,0,0,49900.0,1,49900.0,0,0,0,0,1,1,0,0,0,0,-0.75,0.6666666666666666,0.0,0.1442857142857143
O00894,25,0,1,29900.0,2,59800.0,0,0,0,1,0,0,1,0,0,0,-0.8333333333333334,0.0,1.0,0.2857142857142857
O00895,54,2,0,19900.0,2,39800.0,0,0,1,0,0,0,0,0,0,1,1.5833333333333333,-0.3333333333333333,1.0,0.0
O00896,38,0,0,19900.0,1,19900.0,0,0,0,1,0,0,1,0,0,0,0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00897,48,0,1,89900.0,2,179800.0,0,0,0,1,0,0,0,1,0,0,1.0833333333333333,2.0,1.0,2.0
O00898,28,0,0,49900.0,1,49900.0,0,0,0,0,1,1,0,0,0,0,-0.5833333333333334,0.6666666666666666,0.0,0.1442857142857143
O00899,24,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,1,0,0,-0.9166666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00900,26,1,0,9900.0,1,9900.0,0,0,0,1,0,1,0,0,0,0,-0.75,-0.6666666666666666,0.0,-0.42714285714285716
O00901,31,0,1,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,-0.3333333333333333,-0.3333333333333333,1.0,0.0
O00902,35,0,1,129900.0,1,129900.0,0,0,0,1,0,0,1,0,0,0,0.0,3.3333333333333335,0.0,1.2871428571428571
O00903,34,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,-0.08333333333333333,0.0,0.0,-0.14142857142857143
O00904,28,0,1,29900.0,2,59800.0,1,0,0,0,0,0,0,1,0,0,-0.5833333333333334,0.0,1.0,0.2857142857142857
O00905,36,1,0,29900.0,3,89700.0,1,0,0,0,0,0,0,0,0,1,0.08333333333333333,0.0,2.0,0.7128571428571429
O00906,37,1,1,19900.0,3,59700.0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,-0.3333333333333333,2.0,0.2842857142857143
O00907,41,0,0,89900.0,1,89900.0,0,0,0,0,1,0,0,0,0,1,0.5,2.0,0.0,0.7157142857142857
O00908,48,0,1,29900.0,2,59800.0,0,0,0,1,0,0,0,0,1,0,1.0833333333333333,0.0,1.0,0.2857142857142857
O00909,32,3,0,9900.0,3,29700.0,0,0,0,1,0,0,0,0,1,0,-0.25,-0.6666666666666666,2.0,-0.1442857142857143
O00910,46,0,1,9900.0,1,9900.0,0,0,0,1,0,0,0,0,1,0,0.9166666666666666,-0.6666666666666666,0.0,-0.42714285714285716
O00911,36,1,1,29900.0,2,59800.0,1,0,0,0,0,0,0,1,0,0,0.08333333333333333,0.0,1.0,0.2857142857142857
O00912,21,0,1,129900.0,1,129900.0,0,0,0,1,0,0,0,1,0,0,-1.1666666666666667,3.3333333333333335,0.0,1.2871428571428571
O00913,51,0,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,0,1,1.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00914,55,0,0,89900.0,2,179800.0,1,0,0,0,0,1,0,0,0,0,1.6666666666666667,2.0,1.0,2.0
O00915,41,1,0,49900.0,2,99800.0,1,0,0,0,0,0,0,0,0,1,0.5,0.6666666666666666,1.0,0.8571428571428571
O00916,36,3,1,19900.0,2,,1,0,0,0,0,0,0,0,1,0,0.08333333333333333,-0.3333333333333333,1.0,
O00917,33,0,0,9900.0,2,19800.0,0,0,0,1,0,0,0,0,0,1,-0.16666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00918,31,0,1,9900.0,2,19800.0,0,1,0,0,0,1,0,0,0,0,-0.3333333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00919,46,0,0,49900.0,2,99800.0,0,0,1,0,0,0,0,1,0,0,0.9166666666666666,0.6666666666666666,1.0,0.8571428571428571
O00920,,0,0,9900.0,3,29700.0,0,0,0,1,0,0,0,0,0,1,,-0.6666666666666666,2.0,-0.1442857142857143
O00921,50,0,0,19900.0,1,19900.0,0,0,0,0,1,0,0,0,1,0,1.25,-0.3333333333333333,0.0,-0.2842857142857143
O00922,35,0,1,29900.0,2,59800.0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.2857142857142857
O00923,31,2,0,49900.0,1,49900.0,0,0,0,0,1,0,0,1,0,0,-0.3333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00924,30,0,1,9900.0,1,9900.0,0,0,1,0,0,0,0,0,0,1,-0.4166666666666667,-0.6666666666666666,0.0,-0.42714285714285716
O00925,28,0,0,19900.0,1,19900.0,1,0,0,0,0,1,0,0,0,0,-0.5833333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00926,40,3,1,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,0.4166666666666667,0.0,0.0,-0.14142857142857143
O00927,23,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,0,0,1,-1.0,0.0,0.0,-0.14142857142857143
O00928,28,3,0,89900.0,1,89900.0,1,0,0,0,0,0,1,0,0,0,-0.5833333333333334,2.0,0.0,0.7157142857142857
O00929,47,0,0,9900.0,2,19800.0,1,0,0,0,0,0,0,0,1,0,1.0,-0.6666666666666666,1.0,-0.2857142857142857
O00930,26,2,1,89900.0,1,89900.0,0,0,0,1,0,1,0,0,0,0,-0.75,2.0,0.0,0.7157142857142857
O00931,43,1,0,49900.0,1,49900.0,0,0,0,1,0,1,0,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.1442857142857143
O00932,16,2,1,29900.0,1,29900.0,0,0,0,0,1,1,0,0,0,0,-1.5833333333333333,0.0,0.0,-0.14142857142857143
O00933,48,3,0,49900.0,2,99800.0,0,1,0,0,0,0,0,0,1,0,1.0833333333333333,0.6666666666666666,1.0,0.8571428571428571
O00934,24,0,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,0,1,-0.9166666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00935,27,3,1,9900.0,2,19800.0,0,0,0,1,0,0,0,1,0,0,-0.6666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00936,41,0,0,49900.0,1,49900.0,0,0,0,1,0,0,0,0,0,1,0.5,0.6666666666666666,0.0,0.1442857142857143
O00937,37,0,1,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,0.16666666666666666,0.0,0.0,-0.14142857142857143
O00938,43,0,1,29900.0,2,59800.0,0,1,0,0,0,1,0,0,0,0,0.6666666666666666,0.0,1.0,0.2857142857142857
O00939,23,1,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,-1.0,-0.3333333333333333,0.0,-0.2842857142857143
O00940,32,0,1,129900.0,1,129900.0,1,0,0,0,0,1,0,0,0,0,-0.25,3.3333333333333335,0.0,1.2871428571428571
O00941,29,1,0,29900.0,1,29900.0,0,0,0,1,0,0,1,0,0,0,-0.5,0.0,0.0,-0.14142857142857143
O00942,25,1,0,9900.0,1,9900.0,1,0,0,0,0,1,0,0,0,0,-0.8333333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00943,40,2,1,19900.0,1,19900.0,0,0,1,0,0,1,0,0,0,0,0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00944,,2,1,49900.0,1,49900.0,0,0,0,0,1,0,0,1,0,0,,0.6666666666666666,0.0,0.1442857142857143
O00945,32,0,1,49900.0,3,149700.0,0,0,0,1,0,0,1,0,0,0,-0.25,0.6666666666666666,2.0,1.57
O00946,49,0,1,29900.0,2,59800.0,0,0,0,1,0,1,0,0,0,0,1.1666666666666667,0.0,1.0,0.2857142857142857
O00947,28,0,0,89900.0,1,89900.0,0,0,0,1,0,1,0,0,0,0,-0.5833333333333334,2.0,0.0,0.7157142857142857
O00948,48,0,0,19900.0,3,59700.0,0,1,0,0,0,0,1,0,0,0,1.0833333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00949,40,0,1,19900.0,2,39800.0,0,0,0,0,1,0,1,0,0,0,0.4166666666666667,-0.3333333333333333,1.0,0.0
O00950,24,0,1,89900.0,1,89900.0,1,0,0,0,0,0,0,0,0,1,-0.9166666666666666,2.0,0.0,0.7157142857142857
O00951,53,0,1,89900.0,1,89900.0,1,0,0,0,0,0,0,1,0,0,1.5,2.0,0.0,0.7157142857142857
O00952,31,3,0,49900.0,2,99800.0,0,0,1,0,0,0,1,0,0,0,-0.3333333333333333,0.6666666666666666,1.0,0.8571428571428571
O00953,46,1,0,89900.0,2,179800.0,0,0,0,1,0,0,1,0,0,0,0.9166666666666666,2.0,1.0,2.0
O00954,36,0,1,9900.0,1,9900.0,0,1,0,0,0,0,0,0,1,0,0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00955,38,1,1,89900.0,2,179800.0,1,0,0,0,0,0,1,0,0,0,0.25,2.0,1.0,2.0
O00956,43,0,0,19900.0,1,19900.0,0,0,0,1,0,0,0,1,0,0,0.6666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00957,43,0,0,9900.0,2,19800.0,1,0,0,0,0,1,0,0,0,0,0.6666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00958,32,1,1,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,-0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00959,40,0,1,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,0.4166666666666667,-0.3333333333333333,1.0,0.0
O00960,39,0,1,19900.0,3,59700.0,0,0,1,0,0,1,0,0,0,0,0.3333333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00961,37,3,0,19900.0,3,59700.0,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,-0.3333333333333333,2.0,0.2842857142857143
O00962,33,2,1,9900.0,2,19800.0,1,0,0,0,0,0,1,0,0,0,-0.16666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00963,37,1,1,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,0.16666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00964,,1,0,29900.0,1,29900.0,0,0,0,1,0,0,0,0,0,1,,0.0,0.0,-0.14142857142857143
O00965,32,1,1,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,-0.25,-0.3333333333333333,1.0,0.0
O00966,46,0,0,19900.0,3,59700.0,0,0,0,1,0,0,1,0,0,0,0.9166666666666666,-0.3333333333333333,2.0,0.2842857142857143
O00967,29,0,1,49900.0,3,149700.0,0,0,1,0,0,1,0,0,0,0,-0.5,0.6666666666666666,2.0,1.57
O00968,27,0,1,89900.0,1,89900.0,0,0,0,1,0,0,0,0,1,0,-0.6666666666666666,2.0,0.0,0.7157142857142857
O00969,64,0,0,49900.0,3,149700.0,1,0,0,0,0,0,0,1,0,0,2.4166666666666665,0.6666666666666666,2.0,1.57
O00970,40,1,1,19900.0,3,59700.0,1,0,0,0,0,0,0,1,0,0,0.4166666666666667,-0.3333333333333333,2.0,0.2842857142857143
O00971,40,0,0,49900.0,1,49900.0,0,0,1,0,0,0,1,0,0,0,0.4166666666666667,0.6666666666666666,0.0,0.1442857142857143
O00972,40,3,0,9900.0,3,29700.0,0,1,0,0,0,0,0,1,0,0,0.4166666666666667,-0.6666666666666666,2.0,-0.1442857142857143
O00973,48,3,1,9900.0,1,9900.0,0,0,1,0,0,0,0,1,0,0,1.0833333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00974,39,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00975,42,1,1,89900.0,2,179800.0,0,0,0,1,0,0,1,0,0,0,0.5833333333333334,2.0,1.0,2.0
O00976,25,2,0,19900.0,1,19900.0,0,0,0,1,0,0,1,0,0,0,-0.8333333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00977,44,0,1,9900.0,1,9900.0,1,0,0,0,0,0,0,1,0,0,0.75,-0.6666666666666666,0.0,-0.42714285714285716
O00978,33,2,0,9900.0,1,,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,-0.6666666666666666,0.0,
O00979,41,0,1,89900.0,2,179800.0,1,0,0,0,0,0,0,1,0,0,0.5,2.0,1.0,2.0
O00980,20,2,1,29900.0,1,29900.0,1,0,0,0,0,0,0,0,1,0,-1.25,0.0,0.0,-0.14142857142857143
O00981,41,0,0,19900.0,3,59700.0,0,0,0,1,0,1,0,0,0,0,0.5,-0.3333333333333333,2.0,0.2842857142857143
O00982,15,2,0,29900.0,1,29900.0,0,0,1,0,0,0,0,0,1,0,-1.6666666666666667,0.0,0.0,-0.14142857142857143
O00983,33,3,1,29900.0,2,59800.0,0,0,0,1,0,0,1,0,0,0,-0.16666666666666666,0.0,1.0,0.2857142857142857
O00984,20,0,1,49900.0,2,99800.0,0,0,0,1,0,0,0,0,0,1,-1.25,0.6666666666666666,1.0,0.8571428571428571
O00985,41,0,0,19900.0,1,19900.0,0,0,1,0,0,1,0,0,0,0,0.5,-0.3333333333333333,0.0,-0.2842857142857143
O00986,36,3,0,89900.0,3,269700.0,1,0,0,0,0,0,0,0,0,1,0.08333333333333333,2.0,2.0,3.2842857142857143
O00987,28,0,1,19900.0,1,19900.0,0,0,1,0,0,0,1,0,0,0,-0.5833333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00988,48,2,1,49900.0,1,49900.0,1,0,0,0,0,0,1,0,0,0,1.0833333333333333,0.6666666666666666,0.0,0.1442857142857143
O00989,27,1,1,9900.0,2,19800.0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00990,8,0,0,19900.0,1,19900.0,0,0,0,0,1,0,0,0,0,1,-2.25,-0.3333333333333333,0.0,-0.2842857142857143
O00991,40,0,1,19900.0,1,19900.0,0,0,1,0,0,0,0,0,0,1,0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00992,19,0,1,29900.0,2,59800.0,0,0,1,0,0,0,1,0,0,0,-1.3333333333333333,0.0,1.0,0.2857142857142857
